provider_id,provider_name,provider_state,lat,lng
50742,OLYMPIA MEDICAL CENTER,CA,34.0571449,-118.36025190000001
50746,WESTERN MEDICAL CENTER SANTA ANA,CA,33.7542343,-117.8328997
50755,SHERMAN OAKS HOSPITAL,CA,34.1602305,-118.4496328
60015,CENTURA HEALTH-ST ANTHONY HOSPITAL,CO,39.717029600000004,-105.12870579999999
60027,BOULDER COMMUNITY HOSPITAL,CO,40.0261255,-105.2836696
60032,ROSE MEDICAL CENTER,CO,39.7322365,-104.93409979999998
70005,WATERBURY HOSPITAL,CT,41.55945420000001,-73.05948149999998
70011,CHARLOTTE HUNGERFORD HOSPITAL,CT,41.7915265,-73.13382279999998
70019,MILFORD HOSPITAL INC,CT,41.2165182,-73.0653002
70027,MANCHESTER MEMORIAL HOSPITAL,CT,41.781879499999995,-72.5255571
80003,ST FRANCIS HOSPITAL,DE,39.7501528,-75.5689733
90003,HOWARD UNIVERSITY HOSPITAL,DC,38.9175229,-77.01998870000001
100014,BERT FISH MEDICAL CENTER,FL,29.0134706,-80.94096090000002
100039,BROWARD HEALTH BROWARD GENERAL MEDICAL CENTER,FL,26.102043600000002,-80.14078740000002
100053,HIALEAH HOSPITAL,FL,25.8454917,-80.26892409999998
100086,BROWARD HEALTH NORTH BROWARD MEDICAL CENTER,FL,26.275168199999996,-80.12015799999998
100125,HOMESTEAD HOSPITAL,FL,25.479226899999997,-80.43047519999998
100126,PALMS OF PASADENA HOSPITAL,FL,27.751429499999997,-82.7293193
100142,JACKSON HOSPITAL,FL,30.786751000000002,-85.24189100000002
100167,PLANTATION GENERAL HOSPITAL,FL,26.126466,-80.20519300000002
100177,CAPE CANAVERAL HOSPITAL,FL,28.3600539,-80.6230916
100181,LARKIN COMMUNITY HOSPITAL,FL,25.7055657,-80.29309920000001
100189,NORTHWEST MEDICAL CENTER,FL,26.244526300000004,-80.206436
100252,RAULERSON HOSPITAL,FL,27.2439349,-80.82978279999998
100288,ST MARYS MEDICAL CENTER,FL,26.756673100000004,-80.06292320000001
110006,ST MARYS HOSPITAL,GA,33.947691,-83.405571
110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,GA,31.1757277,-81.48507790000002
110064,MEDICAL CENTER THE,GA,32.466023,-84.9869547
110105,COLQUITT REGIONAL MEDICAL CENTER,GA,31.1799407,-83.7888387
110115,ATLANTA MEDICAL CENTER,GA,33.762654,-84.3738678
110161,NORTHSIDE HOSPITAL,GA,33.9091884,-84.3540514
110163,PHOEBE NORTH,GA,31.578507399999996,-84.15574099999998
110184,WELLSTAR DOUGLAS HOSPITAL,GA,33.739384,-84.73110799999998
110219,SOUTH FULTON MEDICAL CENTER,GA,33.680389899999994,-84.4269735
110229,PIEDMONT NEWNAN HOSPITAL INC,GA,33.391161600000004,-84.81560309999998
120002,MAUI MEMORIAL MEDICAL CENTER,HI,20.884628399999997,-156.4894832
120005,HILO MEDICAL CENTER,HI,19.7184576,-155.11228630000005
120006,CASTLE MEDICAL CENTER,HI,21.3807235,-157.757912
120007,KUAKINI MEDICAL CENTER,HI,21.3211375,-157.85665830000005
120010,HAWAII MEDICAL CENTER EAST,HI,21.329634,-157.8530035
120011,KAISER FOUNDATION HOSPITAL,HI,21.3633277,-157.899879
120022,STRAUB CLINIC AND HOSPITAL,HI,21.302798899999996,-157.8508052
120026,PALI MOMI MEDICAL CENTER,HI,21.3834586,-157.9383976
120027,HAWAII MEDICAL CENTER WEST,HI,21.3710486,-158.027532
130003,ST JOSEPH REGIONAL MEDICAL CENTER,ID,46.4164964,-117.0249777
140011,HERRIN HOSPITAL,IL,37.80125200000001,-89.0260309
140018,MT SINAI HOSPITAL MEDICAL CENTER,IL,41.849212200000004,-87.6713199
140026,ST MARYS HOSPITAL,IL,41.113369,-88.8351619
140032,ST ANTHONYS MEMORIAL HOSPITAL,IL,39.1246629,-88.5502526
140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,IL,41.369813,-88.42645399999998
140160,FHN MEMORIAL HOSPITAL,IL,42.29592419999999,-89.63773390000001
140167,IROQUOIS MEMORIAL HOSPITAL,IL,40.7655336,-87.73264999999998
140174,PROVENA MERCY MEDICAL CENTER,IL,41.7855592,-88.32572579999999
140251,OUR LADY OF THE RESURRECTION MED CTR,IL,41.947969,-87.78617109999998
140275,GENESIS MEDICAL CENTER ILLINI CAMPUS,IL,41.495809,-90.41871400000001
140286,KISHWAUKEE COMMUNITY HOSPITAL,IL,41.96175220000001,-88.722219
140289,ANDERSON HOSPITAL,IL,38.738183899999996,-89.94728070000002
140292,ADVENTIST GLENOAKS,IL,41.9144087,-88.05562640000002
140304,ADVENTIST BOLINGBROOK HOSPITAL,IL,41.6807313,-88.08362170000002
150003,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE CENTRAL,IN,40.427133399999995,-86.87949909999998
150008,ST CATHERINE HOSPITAL INC,IN,41.63466270000001,-87.44900909999998
150010,ST JOSEPH HOSPITAL & HEALTH CENTER INC,IN,40.4863029,-86.15675429999996
150065,SCHNECK MEDICAL CENTER,IN,38.9554245,-85.892325
150074,COMMUNITY HOSPITAL EAST,IN,39.7872463,-86.0749683
150097,MAJOR HOSPITAL,IN,39.5250652,-85.78092339999998
160024,IOWA LUTHERAN HOSPITAL,IA,41.6016041,-93.6094944
160089,OTTUMWA REGIONAL HEALTH CENTER,IA,41.01602930000001,-92.4083022
170103,NEWTON MEDICAL CENTER,KS,38.0241272,-97.3320283
170137,LAWRENCE MEMORIAL HOSPITAL,KS,38.97872260000001,-95.24881579999999
170145,COFFEYVILLE REGIONAL MEDICAL CENTER,KS,37.0412191,-95.6393167
170176,OVERLAND PARK REG MED CTR,KS,38.9371818,-94.7253632
10061,HIGHLANDS MEDICAL CENTER,AL,34.6617313,-86.04666069999998
180001,ST ELIZABETH FT THOMAS,KY,39.07814310000001,-84.46693909999998
180011,SAINT JOSEPH HOSPITAL LONDON,KY,37.1178379,-84.10910439999998
180029,HAZARD ARH REGIONAL MEDICAL CENTER,KY,37.2774193,-83.22783679999998
180045,ST ELIZABETH FLORENCE,KY,39.01677979999999,-84.6315156
180093,REGIONAL MEDICAL CENTER OF HOPKINS COUNTY,KY,37.3386473,-87.4921233
180116,JACKSON PURCHASE MEDICAL CENTER,KY,36.7588002,-88.651384
190017,OPELOUSAS GENERAL HEALTH SYSTEM,LA,30.544997499999997,-92.0752235
190167,MERCY REGIONAL MEDICAL CENTER,LA,30.6879749,-92.2715157
190176,TULANE MEDICAL CENTER,LA,29.9558049,-90.07580859999999
190274,OCHSNER MEDICAL CENTER-KENNER LLC,LA,29.9940924,-90.2417434
200019,SOUTHERN MAINE MEDICAL CENTER,ME,43.47761759999999,-70.4903747
210039,CALVERT MEMORIAL HOSPITAL,MD,38.5290522,-76.6181655
210055,LAUREL REGIONAL MEDICAL CENTER,MD,39.0869021,-76.88163320000002
220016,BAYSTATE FRANKLIN MEDICAL CENTER,MA,42.5958396,-72.5925469
220084,EMERSON HOSPITAL,MA,42.4506162,-71.37873459999999
220108,MILTON HOSPITAL INC,MA,42.25128,-71.07727390000002
220174,MERRIMACK VALLEY HOSPITAL,MA,42.76488870000001,-71.04478590000002
230022,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,MI,41.937854200000004,-84.98922979999998
230072,HOLLAND COMMUNITY HOSPITAL,MI,42.7748666,-86.1138151
230132,HURLEY MEDICAL CENTER,MI,43.0222903,-83.7045433
230193,LAPEER REGIONAL MEDICAL CENTER,MI,43.0628347,-83.32054699999998
230207,MCLAREN OAKLAND,MI,42.642381,-83.27735899999998
230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,MI,46.4313095,-84.2810691
230270,OAKWOOD HERITAGE HOSPITAL,MI,42.233638799999994,-83.26969190000001
240044,WINONA HEALTH SERVICES,MN,44.034532,-91.622968
250049,BEACHAM MEMORIAL HOSPITAL,MS,31.145287,-90.4594542
250058,SOUTH CENTRAL REG MED CTR,MS,31.694050899999997,-89.1306124
250093,BOLIVAR MEDICAL CENTER,MS,33.7440023,-90.7248187
260015,TWIN RIVERS REGIONAL MEDICAL CENTER,MO,36.236616999999995,-90.04005179999999
10065,RUSSELL HOSPITAL,AL,32.9231899,-85.96024410000004
260052,MERCY HOSPITAL WASHINGTON,MO,38.5566933,-91.0239778
260078,OZARKS MEDICAL CENTER,MO,36.7380081,-91.875559
260081,SSM ST CLARE HEALTH CENTER,MO,38.5126456,-90.4429881
260094,SKAGGS REGIONAL MEDICAL CENTER,MO,36.649695,-93.2213786
260191,BARNES-JEWISH ST PETERS HOSPITAL,MO,38.794266,-90.580495
260193,ST MARYS MEDICAL CENTER,MO,39.0255771,-94.2634475
260200,SSM ST JOSEPH HOSPITAL WEST,MO,38.786556,-90.7818089
270057,BOZEMAN DEACONESS HOSPITAL,MT,45.67002670000001,-111.01965039999999
280020,SAINT ELIZABETH REGIONAL MEDICAL CENTER,NE,40.8081559,-96.62689300000001
280030,CREIGHTON UNIVERSITY MEDICAL CENTER - SAINT JOSEPH,NE,41.264885299999996,-95.9550521
280130,ALEGENT HEALTH LAKESIDE HOSPITAL,NE,41.23773,-96.1808868
290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,NV,36.06123529999999,-115.2896852
300017,PARKLAND MEDICAL CENTER,NH,42.8758495,-71.31757470000002
300020,SOUTHERN NH MEDICAL CENTER,NH,42.7564177,-71.4620843
310083,EAST ORANGE GENERAL HOSPITAL,NJ,40.75467769999999,-74.21372769999998
310115,HACKETTSTOWN REGIONAL MEDICAL CENTER,NJ,40.861714899999996,-74.816019
330002,PENINSULA HOSPITAL CENTER,NY,40.5945008,-73.7814546
330164,HIGHLAND HOSPITAL,NY,43.1353028,-77.60582699999998
330226,UNITY HOSPITAL OF ROCHESTER,NY,43.191768599999996,-77.7036566
330307,CAYUGA MEDICAL CENTER AT ITHACA,NY,42.4692734,-76.5372695
330316,NEW YORK WESTCHESTER SQUARE MEDICAL CENTER,NY,40.840648,-73.8483672
330396,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,NY,40.6995274,-73.9424207
330399,ST BARNABAS HOSPITAL,NY,40.8524914,-73.89140359999998
340015,ROWAN REGIONAL MEDICAL CENTER,NC,35.681678399999996,-80.4706807
340024,SAMPSON REGIONAL MEDICAL CENTER,NC,35.008338,-78.32339300000002
340041,CALDWELL MEMORIAL HOSPITAL,NC,35.910583,-81.535123
340071,BETSY JOHNSON REGIONAL  HOSPITAL,NC,35.307153,-78.634739
340075,GRACE HOSPITAL INC,NC,35.7269292,-81.6543642
340099,ROANOKE CHOWAN HOSPITAL,NC,36.2855339,-76.99488199999998
340106,SANDHILLS REGIONAL MEDICAL CENTER,NC,34.9022744,-79.7112587
340119,STANLY REGIONAL MEDICAL CENTER,NC,35.364565999999996,-80.194498
340123,RANDOLPH HOSPITAL,NC,35.71104910000001,-79.81587499999998
340142,CARTERET GENERAL HOSPITAL,NC,34.726196,-76.75489429999998
340145,CAROLINAS MEDICAL CENTER-LINCOLN,NC,35.490295,-81.203192
340151,HALIFAX REGIONAL MEDICAL CENTER INC,NC,36.4319753,-77.64634559999998
360001,MERCY HOSPITAL ANDERSON,OH,39.085697100000004,-84.348906
360016,JEWISH HOSPITAL LLC,OH,39.2058695,-84.3810129
360074,FLOWER HOSPITAL,OH,41.7088206,-83.6910293
360076,ATRIUM MEDICAL CENTER,OH,39.49869870000001,-84.3156314
360081,MERCY ST CHARLES HOSPITAL,OH,41.634941299999994,-83.4856595
360091,MEDINA HOSPITAL,OH,41.13794420000001,-81.83790090000002
360113,MERCY FRANCISCAN HOSPITAL WESTERN HILLS,OH,39.1351763,-84.60694889999998
360115,UHHS BEDFORD MEDICAL CENTER,OH,41.3951412,-81.53462459999999
360125,ASHTABULA COUNTY MEDICAL CENTER,OH,41.8809272,-80.794733
360141,NORTHSIDE MEDICAL CENTER,OH,41.1335872,-80.6574512
360175,CLINTON MEMORIAL HOSPITAL,OH,39.443587,-83.840008
360212,LAKEWOOD HOSPITAL,OH,41.4840198,-81.7968187
360354,WEST CHESTER MEDICAL CENTER,OH,39.341965,-84.406761
370008,NORMAN REGIONAL HEALTH SYSTEM,OK,35.2214777,-97.445885
370018,JANE PHILLIPS MEDICAL CENTER,OK,36.75073920000001,-95.9380941
370020,VALLEY VIEW REGIONAL HOSPITAL,OK,34.774531,-96.6783449
370032,DEACONESS HOSPITAL,OK,35.52657139999999,-97.5843228
370047,MERCY MEMORIAL HEALTH CENTER,OK,34.1895873,-97.1418723
370049,STILLWATER MEDICAL CENTER,OK,36.1150619,-97.0748541
370093,O U MEDICAL CENTER,OK,35.48137910000001,-97.49623879999999
380017,LEGACY GOOD SAMARITAN MEDICAL CENTER,OR,45.5478224,-122.7288206
380050,SKY LAKES MEDICAL CENTER,OR,42.2530758,-121.7851294
380060,ADVENTIST MEDICAL CENTER,OR,45.5122765,-122.55907890000002
380061,PROVIDENCE PORTLAND MEDICAL CENTER,OR,45.526986,-122.61389540000002
390016,JAMESON MEMORIAL HOSPITAL,PA,41.014091,-80.35397900000002
390041,UNIONTOWN HOSPITAL,PA,39.90179699999999,-79.73854200000002
390042,WASHINGTON HOSPITAL THE,PA,40.1834576,-80.24619009999998
390065,GETTYSBURG HOSPITAL,PA,39.824408,-77.23496399999998
390081,DELAWARE COUNTY MEMORIAL HOSPITAL,PA,39.9546974,-75.283626
390091,UPMC NORTHWEST,PA,41.36105360000001,-79.70056240000002
390113,MEADVILLE MEDICAL CENTER,PA,41.6415138,-80.1456783
390160,CANONSBURG GENERAL HOSPITAL,PA,40.2461643,-80.19057590000001
390173,INDIANA REGIONAL MEDICAL CENTER,PA,40.62145510000001,-79.15253489999998
390185,HAZLETON GENERAL HOSPITAL,PA,40.9491755,-75.9641194
390203,DOYLESTOWN HOSPITAL,PA,40.305547999999995,-75.1465037
390217,EXCELA HEALTH FRICK HOSPITAL,PA,40.145263,-79.549922
420015,BAPTIST EASLEY HOSPITAL,SC,34.841105,-82.6067875
420038,LAURENS COUNTY HEALTHCARE SYSTEM,SC,34.4726276,-81.88065619999998
420048,KERSHAW HEALTH,SC,34.24653929999999,-80.60702370000001
420064,LORIS COMMUNITY HOSPITAL,SC,34.05752570000001,-78.89862020000002
420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,SC,32.808423,-80.04238050000002
420068,TRMC OF ORANGEBURG & CALHOUN,SC,33.4918203,-80.8556476
420083,MARY BLACK MEMORIAL HOSPITAL,SC,34.949567200000004,-81.93204820000003
430013,AVERA QUEEN OF PEACE,SD,43.7094283,-98.02979920000001
430014,AVERA ST LUKES,SD,45.4616289,-98.4782727
440132,HENRY COUNTY MEDICAL CENTER,TN,36.2959904,-88.31179730000002
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,TN,35.207054600000006,-89.8004256
450028,VHS BROWNSVILLE HOSPITAL COMPANY LLC,TX,25.9183693,-97.5115403
450039,JPS HEALTH NETWORK,TX,32.7272594,-97.3272377
450101,HILLCREST BAPTIST MEDICAL CENTER,TX,31.489189500000002,-97.1572588
450147,DETAR HOSPITAL NAVARRO,TX,28.807947100000003,-96.9976604
450176,MISSION REGIONAL MEDICAL CENTER,TX,26.196656,-98.31409350000001
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,TX,31.963778,-95.2705042
450213,UNIVERSITY HEALTH SYSTEM,TX,29.506641600000002,-98.57685140000001
450272,CENTRAL TEXAS MEDICAL CENTER,TX,29.852049100000002,-97.9459913
450299,COLLEGE STATION MEDICAL CENTER,TX,30.58128219999999,-96.289711
450352,HUNT REGIONAL MEDICAL CENTER,TX,33.122106,-96.124325
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,TX,29.935416600000003,-93.988752
450537,METHODIST RICHARDSON MEDICAL CENTER,TX,32.974556400000004,-96.7265776
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,TX,32.83484110000001,-97.1233363
450643,DOCTORS HOSPITAL OF LAREDO,TX,27.607002500000004,-99.4782016
450644,WEST HOUSTON MEDICAL CENTER,TX,29.7291913,-95.594538
450662,VALLEY REGIONAL MEDICAL CENTER,TX,26.014378,-97.4597725
450670,TOMBALL REGIONAL MEDICAL CENTER,TX,30.09716210000001,-95.61605490000001
450677,HUGULEY HEALTH SYSTEM,TX,32.5866542,-97.31689140000002
450697,SOUTHWEST GENERAL HOSPITAL,TX,29.35334199999999,-98.5452795
450709,CHRISTUS ST JOHN HOSPITAL,TX,29.549625300000002,-95.08650820000001
450711,RIO GRANDE REGIONAL HOSPITAL,TX,26.186417300000002,-98.2207569
450716,CYPRESS FAIRBANKS MEDICAL CENTER,TX,29.92749969999999,-95.5896443
450718,ROUND ROCK MEDICAL CENTER,TX,30.511129999999998,-97.7136376
450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,TX,32.810689399999994,-96.83664540000001
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,TX,33.0440054,-96.8379001
40039,ARKANSAS METHODIST MEDICAL CENTER,AR,36.0584021,-90.4973286
450847,MEMORIAL HERMANN KATY HOSPITAL,TX,29.787433500000002,-95.78633420000001
470001,CENTRAL VERMONT MEDICAL CENTER,VT,44.197005499999996,-72.50204939999998
470005,RUTLAND REGIONAL MEDICAL CENTER,VT,43.59822310000001,-72.955219
490002,RUSSELL COUNTY MEDICAL CENTER,VA,36.898974,-82.0785061
490013,HALIFAX REGIONAL HOSPITAL,VA,36.7659709,-78.92834409999998
490020,JOHN RANDOLPH MEDICAL CENTER,VA,37.307078600000004,-77.29148769999998
490023,THE FAUQUIER HOSPITAL INC,VA,38.7119024,-77.8085661
490041,MARY IMMACULATE HOSPITAL,VA,37.1443047,-76.51158530000002
490053,JOHNSTON MEMORIAL HOSPITAL,VA,36.7226195,-81.91179489999998
490098,COMMUNITY MEMORIAL HEALTHCENTER INC,VA,36.73386199999999,-78.13166300000002
490111,WYTHE COUNTY COMMUNITY HOSPITAL,VA,36.9547734,-81.09687480000002
490113,SENTARA POTOMAC HOSPITAL,VA,38.6369998,-77.2864354
490116,LEWISGALE HOSPITAL PULASKI,VA,37.068132,-80.756851
490119,SENTARA PRINCESS ANNE HOSPITAL,VA,36.774938899999995,-76.0979153
490122,INOVA MOUNT VERNON HOSPITAL,VA,38.739746600000004,-77.07697519999998
490130,RIVERSIDE WALTER REED HOSPITAL,VA,37.419174700000006,-76.5433767
500002,PROVIDENCE ST MARY MEDICAL CENTER,WA,46.06196509999999,-118.34313329999999
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,WA,47.650020399999995,-122.30789340000001
500011,HIGHLINE MEDICAL CENTER,WA,47.4575695,-122.34299340000001
500015,AUBURN REGIONAL MEDICAL CENTER,WA,47.339474700000004,-122.26676609999998
500019,PROVIDENCE CENTRALIA HOSPITAL,WA,46.712314899999996,-122.9854477
500026,SWEDISH EDMONDS HOSPITAL,WA,47.8032065,-122.3344864
500031,GRAYS HARBOR COMMUNITY HOSPITAL,WA,46.9799028,-123.8471147
500049,WALLA WALLA GENERAL HOSPITAL,WA,46.055949,-118.32951840000001
500053,KENNEWICK GENERAL HOSPITAL,WA,46.199093,-119.119327
500072,OLYMPIC MEDICAL CENTER,WA,48.115061299999994,-123.4151618
500079,MULTICARE GOOD SAMARITAN HOSPITAL,WA,47.17850989999999,-122.2899577
500119,VALLEY HOSPITAL,WA,47.6708722,-117.23551909999999
500150,LEGACY SALMON CREEK MEDICAL CENTER,WA,45.7207142,-122.6479791
510002,GREENBRIER VALLEY MEDICAL CENTER,WV,37.749843799999994,-80.46285189999998
510008,CITY HOSPITAL,WV,39.49251339999999,-77.9989916
510039,OHIO VALLEY MEDICAL CENTER,WV,40.06020170000001,-80.721333
510046,PRINCETON COMMUNITY HOSPITAL,WV,37.3630109,-81.11158809999998
510048,LOGAN REGIONAL MEDICAL CENTER,WV,37.8467515,-81.99563599999998
510055,CABELL-HUNTINGTON HOSPITAL INC,WV,38.40958699999999,-82.427083
520009,ST ELIZABETH HSPTL,WI,44.2483278,-88.40285490000002
520045,THEDA CLARK MED CTR,WI,44.187021,-88.45375990000002
520048,MERCY MED CTR OF OSHKOSH,WI,44.0129408,-88.6004882
520063,ST JOSEPHS COM HSPTL WEST BEND,WI,43.3558031,-88.1951567
670034,SCOTT & WHITE HOSPITAL-ROUND ROCK,TX,30.563443699999997,-97.6846195
670041,SETON MEDICAL CENTER WILLIAMSON,TX,30.56688710000001,-97.6512744
670047,SIERRA PROVIDENCE EAST MEDICAL CENTER,TX,31.790342499999998,-106.2646897
10012,DEKALB REGIONAL MEDICAL CENTER,AL,34.4442547,-85.7196893
10036,ANDALUSIA REGIONAL HOSPITAL,AL,31.306223699999997,-86.4831573
10073,CLAY COUNTY HOSPITAL,AL,33.2737256,-85.83607409999998
10079,ATHENS-LIMESTONE HOSPITAL,AL,34.8042607,-86.97917699999998
10089,WALKER BAPTIST MEDICAL CENTER,AL,33.8429782,-87.2360248
10125,LAKELAND COMMUNITY HOSPITAL,AL,34.226488,-87.62141329999999
10126,TROY REGIONAL MEDICAL CENTER,AL,31.808767800000002,-85.969951
10128,JACKSON MEDICAL CENTER,AL,31.531194699999997,-87.89505299999998
10145,NORTHPORT MEDICAL CENTER,AL,33.23361,-87.571248
10148,EVERGREEN MEDICAL CENTER,AL,31.43097809999999,-86.9408213
10150,L V STABLER MEMORIAL HOSPITAL,AL,31.829137100000004,-86.64632579999999
10157,SHOALS HOSPITAL,AL,34.744969,-87.675383
10158,RUSSELLVILLE HOSPITAL,AL,34.5078726,-87.7286431
10164,COOSA VALLEY MEDICAL CENTER,AL,33.1644466,-86.25520420000002
10169,ATMORE COMMUNITY HOSPITAL,AL,31.01636400000001,-87.479345
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,61.56316029999999,-149.25763830000002
20024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,60.49344129999999,-151.0780122
20026,ALASKA NATIVE MEDICAL CENTER,AK,61.1827424,-149.80066269999998
30016,CASA GRANDE REGIONAL MEDICAL CENTER,AZ,32.8795022,-111.75735209999999
30043,SIERRA VISTA REGIONAL HEALTH CENTER INC,AZ,31.551159000000002,-110.2724797
30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,35.207087,-114.03370430000001
30110,WEST VALLEY HOSPITAL,AZ,33.462556899999996,-112.3521489
30114,ORO VALLEY HOSPITAL,AZ,32.42926,-110.94966399999998
30118,YAVAPAI REGIONAL MEDICAL CENTER-EAST,AZ,34.5908402,-112.33079520000001
30122,BANNER GATEWAY MEDICAL CENTER,AZ,33.3840468,-111.7225666
30123,SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL,AZ,33.670694899999994,-111.9220325
40001,SILOAM SPRINGS MEMORIAL HOSPITAL,AR,36.181814,-94.54005500000001
40041,ST MARYS REGIONAL MEDICAL CENTER,AR,35.2834895,-93.1494194
40042,CRITTENDEN MEMORIAL HOSPITAL,AR,35.1377209,-90.1963364
40050,OUACHITA COUNTY MEDICAL CENTER,AR,33.5758644,-92.83626020000001
40067,MAGNOLIA HOSPITAL,AR,33.2743972,-93.2390359
40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,AR,34.517641999999995,-91.55931600000001
40076,HOT SPRING COUNTY MEDICAL CENTER,AR,34.35878930000001,-92.785668
40084,SALINE MEMORIAL HOSPITAL,AR,34.572905,-92.585083
40085,HELENA REGIONAL MEDICAL CENTER,AR,34.5291253,-90.59002729999999
40091,MEDICAL PARK HOSPITAL,AR,33.649050200000005,-93.5870364
40137,ST VINCENT MEDICAL CENTER/NORTH,AR,34.8131598,-92.2083455
50014,SUTTER AMADOR HOSPITAL,CA,38.3504826,-120.76446499999999
50016,ARROYO GRANDE COMMUNITY HOSPITAL,CA,35.113496100000006,-120.5904213
50042,ST ELIZABETH COMMUNITY HOSPITAL,CA,40.148551899999994,-122.2190196
50054,SAN GORGONIO MEMORIAL HOSPITAL,CA,33.9317494,-116.9459031
50055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKES CAMPUS,CA,37.7477035,-122.420695
50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,CA,37.3358952,-121.99833000000001
50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CA,37.891578499999994,-122.0588864
50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,CA,38.12766999999999,-122.2484432
50075,KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND,CA,37.8336281,-122.20298319999999
50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,CA,34.131414,-117.3217787
50090,SONOMA VALLEY HOSPITAL,CA,38.2881092,-122.46514409999999
50110,LOMPOC VALLEY MEDICAL CENTER,CA,34.6408156,-120.43950530000001
50118,DOCTORS HOSPITAL OF MANTECA,CA,37.80155,-121.197502
50122,DAMERON HOSPITAL,CA,37.9615265,-121.3019237
50124,VERDUGO HILLS HOSPITAL,CA,34.2045351,-118.216049
50136,PETALUMA VALLEY HOSPITAL,CA,38.25459,-122.6316537
50138,KAISER FOUNDATION HOSPITAL - LOS ANGELES,CA,34.098423,-118.2944131
50159,VENTURA COUNTY MEDICAL CENTER,CA,34.2766626,-119.25202900000001
50194,WATSONVILLE COMMUNITY HOSPITAL,CA,36.9271746,-121.79300159999998
50211,ALAMEDA HOSPITAL,CA,37.7628157,-122.25341540000001
50236,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,CA,34.2892065,-118.74513700000001
50279,HI-DESERT MEDICAL CENTER,CA,34.132696700000004,-116.2762479
50301,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D,CA,39.153189399999995,-123.20301609999999
50373,LAC+USC MEDICAL CENTER,CA,34.0577573,-118.2081617
50385,PALM DRIVE HOSPITAL,CA,38.39701470000001,-122.81971840000001
50414,MERCY HOSPITAL OF FOLSOM,CA,38.67019790000001,-121.14609320000001
50417,SUTTER COAST HOSPITAL,CA,41.773684300000006,-124.19400800000001
50492,CLOVIS COMMUNITY MEDICAL CENTER,CA,36.8390429,-119.660354
50506,SIERRA VISTA REGIONAL MEDICAL CENTER,CA,35.29222460000001,-120.6658831
50512,KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD,CA,37.63059910000001,-122.0952258
50537,SUTTER DAVIS HOSPITAL,CA,38.5625729,-121.7711666
50580,LA PALMA INTERCOMMUNITY HOSPITAL,CA,33.847533,-118.03841399999999
50590,METHODIST HOSPITAL OF SACRAMENTO,CA,38.46317370000001,-121.4163638
50608,DELANO REGIONAL MEDICAL CENTER,CA,35.7623351,-119.238952
50633,TWIN CITIES COMMUNITY HOSPITAL,CA,35.5553302,-120.71974850000001
50674,KAISER FOUNDATION HOSP SO SACRAMENTO,CA,38.469910399999996,-121.4216412
50688,SAINT LOUISE REGIONAL HOSPITAL,CA,37.0365453,-121.57139009999999
50689,SAN RAMON REGIONAL MEDICAL CTR,CA,37.775892,-121.95821399999998
50727,COMMUNITY HOSPITAL OF LONG BEACH,CA,33.788473700000004,-118.1452922
50735,WHITTIER HOSPITAL MEDICAL CENTER,CA,33.950022600000004,-118.00342659999998
60006,MONTROSE MEMORIAL HOSPITAL,CO,38.480341100000004,-107.8685821
60008,SAN LUIS VALLEY REGIONAL MEDICAL CENTER,CO,37.4721919,-105.88254690000001
60016,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,CO,38.4556633,-105.22973200000001
60030,MCKEE MEDICAL CENTER,CO,40.4132365,-105.05132809999999
60054,COMMUNITY HOSPITAL,CO,39.0859446,-108.55373429999999
60104,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL,CO,39.850139500000004,-105.01827560000001
60112,SKY RIDGE MEDICAL CENTER,CO,39.5286459,-104.8709857
